time, sin, cos, 1, sign(sin), exp, sqrt, atan, erf,bessel_1, bessel_2, bessel_3, sinc, struve_1, struve_2
7.83, 0.999712454397, 0.023979335326, 1, 1, 2514.92937342, 2.79821371593, 1.44377006267, 1.0, 0.206943905267, -0.156423555532, -0.286853767608, -0.0206938588902, 0.449173522611, 1.5029368166
7.86, 0.99998188969, -0.00601832969398, 1, 1, 2591.52037541, 2.80356915378, 1.44424972649, 1.0, 0.212326724262, -0.148966059327, -0.288136423666, -0.0172429717351, 0.455727901956, 1.50500744903
7.89, 0.999351408778, -0.0360105786234, 1, 1, 2670.44392068, 2.80891438104, 1.44472580056, 1.0, 0.217501407969, -0.141411831808, -0.289193084424, -0.0136658591685, 0.462426418754, 1.50730407493
7.92, 0.997821579053, -0.0659704204627, 1, 1, 2751.77104573, 2.81424945589, 1.44519832481, 1.0, 0.222464225941, -0.133767415038, -0.290023526466, -0.00999500627254, 0.469262651547, 1.50982899183
7.95, 0.995393777258, -0.0958708933765, 1, 1, 2835.57495047, 2.81957443597, 1.44566733859, 1.0, 0.227211641627, -0.126039407671, -0.290627695802, -0.00626347632229, 0.476230083855, 1.51258430845
7.98, 0.99207018825, -0.125685088957, 1, 1, 2921.93106408, 2.82488937837, 1.44613288068, 1.0, 0.231740314769, -0.118234459475, -0.29100570799, -0.00250461693293, 0.48332210996, 1.51557194324
8.01, 0.987853803035, -0.155386176442, 1, 1, 3010.91711288, 2.83019433962, 1.44659498928, 1.0, 0.236047103631, -0.110359265832, -0.291157848116, 0.00124823410076, 0.490532040735, 1.51879362312
8.04, 0.982748416076, -0.184947426855, 1, 1, 3102.61319033, 2.83548937575, 1.44705370204, 1.0, 0.240129067056, -0.1024205622, -0.291084570638, 0.00496204071031, 0.497853109541, 1.5222508824
8.07, 0.976758621876, -0.214342237068, 1, 1, 3197.10182908, 2.84077454227, 1.44750905606, 1.0, 0.243983466348, -0.0944251185543, -0.290786499088, 0.00860435568038, 0.505278478164, 1.52594506185
8.1, 0.969889810845, -0.243544153736, 1, 1, 3294.46807528, 2.84604989415, 1.44796108792, 1.0, 0.247607766982, -0.086379733802, -0.290264425649, 0.0121436005319, 0.512801242803, 1.52987730789
8.13, 0.96214816445, -0.272526897104, 1, 1, 3394.79956514, 2.85131548588, 1.44840983364, 1.0, 0.250999640134, -0.0782912301833, -0.289519310581, 0.0155493357769, 0.520414440096, 1.53404857204
8.16, 0.953540649651, -0.301264384659, 1, 1, 3498.18660376, 2.85657137142, 1.44885532877, 1.0, 0.254156964039, -0.0701664476592, -0.288552281519, 0.0187925192613, 0.52811105318, 1.53845961039
8.19, 0.944075012628, -0.329730754603, 1, 1, 3604.72224646, 2.86181760425, 1.44929760831, 1.0, 0.257077825169, -0.062012238292, -0.287364632637, 0.021845750431, 0.535884017784, 1.54311098337
8.22, 0.933759771818, -0.357900389124, 1, 1, 3714.50238251, 2.86705423737, 1.44973670678, 1.0, 0.259760519231, -0.0538354606232, -0.28595782367, 0.0246834984949, 0.54372622834, 1.54800305562
8.25, 0.922604210239, -0.385747937452, 1, 1, 3827.62582144, 2.87228132327, 1.45017265821, 1.0, 0.262203551993, -0.0456429740533, -0.284333478806, 0.0272823126108, 0.551630544122, 1.55313599599
8.28, 0.910618367146, -0.413248338674, 1, 1, 3944.19438198, 2.87749891399, 1.45060549616, 1.0, 0.264405639923, -0.0374416332281, -0.282493385444, 0.0296210123926, 0.559589795391, 1.55850977777
8.31, 0.897813028987, -0.440376844284, 1, 1, 4064.31298371, 2.88270706108, 1.4510352537, 1.0, 0.266365710658, -0.0292382824366, -0.280439492818, 0.0316808572157, 0.567596789553, 1.56412417902
8.34, 0.884199719702, -0.46710904046, 1, 1, 4188.08974147, 2.88790581564, 1.45146196342, 1.0, 0.268082903285, -0.0210397500246, -0.278173910491, 0.033445692996, 0.575644317321, 1.56997878314
8.37, 0.869790690351, -0.493420870027, 1, 1, 4315.6360627, 2.8930952283, 1.4518856575, 1.0, 0.269556568447, -0.0128528428293, -0.275698906717, 0.0349020753221, 0.583725158872, 1.57607297948
8.4, 0.854598908088, -0.519288654117, 1, 1, 4447.0667477, 2.89827534924, 1.45230636764, 1.0, 0.270786268277, -0.00468434063869, -0.273016906676, 0.0360393680305, 0.591832090004, 1.58240596426
8.43, 0.838638044492, -0.544689113468, 1, 1, 4582.50009296, 2.90344622819, 1.45272412509, 1.0, 0.271771776141, 0.00345900931859, -0.27013049058, 0.0368498165383, 0.599957888271, 1.58897674148
8.46, 0.821922463262, -0.569599389383, 1, 1, 4722.05799763, 2.90860791445, 1.45313896069, 1.0, 0.272513076214, 0.0115704978496, -0.267042391652, 0.0373285954677, 0.608095339113, 1.59578412418
8.49, 0.804467207293, -0.593997064295, 1, 1, 4865.86607325, 2.91376045687, 1.45355090486, 1.0, 0.273010362878, 0.0196434592341, -0.26375549398, 0.0374738303263, 0.616237241954, 1.60282673566
8.52, 0.786287985137, -0.617860181942, 1, 1, 5014.05375679, 2.91890390387, 1.45395998756, 1.0, 0.273264039934, 0.027671276618, -0.260272830254, 0.0372865932317, 0.624376416277, 1.61010301099
8.55, 0.767401156867, -0.64116726713, 1, 1, 5166.75442718, 2.92403830344, 1.45436623838, 1.0, 0.273274719657, 0.0356473873588, -0.256597579372, 0.0367708728982, 0.632505707669, 1.61761119866
8.58, 0.747823719355, -0.663897345054, 1, 1, 5324.10552531, 2.92916370318, 1.4547696865, 1.0, 0.27304322166, 0.0435652883196, -0.252733063936, 0.0359335193215, 0.640617993824, 1.62534936231
8.61, 0.727573290971, -0.68602996018, 1, 1, 5486.2486778, 2.93428015022, 1.45517036068, 1.0, 0.272570571599, 0.0514185411049, -0.248682747625, 0.0347841638186, 0.648706190506, 1.63331538268
8.64, 0.706668095736, -0.707545194648, 1, 1, 5653.32982444, 2.93938769134, 1.45556828931, 1.0, 0.271857999697, 0.0592007772364, -0.244450232458, 0.0333351152878, 0.656763257465, 1.64150695967
8.67, 0.685126946913, -0.728423686198, 1, 1, 5825.49934952, 2.94448637287, 1.45596350038, 1.0, 0.270906939104, 0.0669057032637, -0.240039255937, 0.0316012337542, 0.664782204304, 1.64992161459
8.7, 0.662969230082, -0.748646645597, 1, 1, 6002.91221726, 2.94957624075, 1.45635602152, 1.0, 0.269719024092, 0.0745271058042, -0.23545368809, 0.0295997824598, 0.672756096279, 1.6585566925
8.73, 0.640214885694, -0.768195873548, 1, 1, 6185.7281112, 2.95465734054, 1.45674587999, 1.0, 0.268296088078, 0.082058856511, -0.230697528394, 0.0273502599312, 0.680678060052, 1.66740936475
8.76, 0.616884391121, -0.787053777064, 1, 1, 6374.11157799, 2.95972971739, 1.45713310265, 1.0, 0.266640161489, 0.089494916962, -0.225774902602, 0.0248742136274, 0.688541289366, 1.6764766316
8.79, 0.592998742235, -0.805203385306, 1, 1, 6568.23217547, 2.96479341607, 1.45751771604, 1.0, 0.26475346946, 0.0968293434678, -0.220690059463, 0.0221950369158, 0.696339050652, 1.68575532503
8.82, 0.568579434507, -0.82262836485, 1, 1, 6768.26462527, 2.96984848098, 1.45789974634, 1.0, 0.262638429381, 0.104056291794, -0.215447367343, 0.0193377512612, 0.704064688564, 1.69524211168
8.85, 0.543648443666, -0.839313034391, 1, 1, 6974.38897011, 2.97489495613, 1.45827921936, 1.0, 0.260297648278, 0.111170021792, -0.210051310745, 0.0163287756272, 0.711711631429, 1.70493349586
8.88, 0.518228205921, -0.855242378854, 1, 1, 7186.7907358, 2.97993288515, 1.45865616059, 1.0, 0.257733920049, 0.118164901943, -0.204506486741, 0.0131956851877, 0.719273396618, 1.7148258228
8.91, 0.49234159777, -0.870402062903, 1, 1, 7405.66109828, 2.98496231132, 1.45903059517, 1.0, 0.254950222539, 0.125035413795, -0.198817601307, 0.00996696152746, 0.726743595822, 1.72491528191
8.94, 0.466011915413, -0.884778443845, 1, 1, 7631.19705565, 2.98998327755, 1.45940254793, 1.0, 0.251949714476, 0.131776156307, -0.192989465569, 0.00667173656809, 0.734115940236, 1.73519791029
8.97, 0.439262853787, -0.898358583909, 1, 1, 7863.60160548, 2.99499582637, 1.45977204336, 1.0, 0.248735732253, 0.13838185009, -0.187026991967, 0.00333953249737, 0.741384245655, 1.74566959621
9.0, 0.412118485242, -0.911130261885, 1, 1, 8103.08392758, 3.0, 1.46013910562, 1.0, 0.245311786573, 0.144847341533, -0.180935190337, 3.89817183252e-17, 0.748542437451, 1.75632608287
9.03, 0.384603237877, -0.923081984124, 1, 1, 8349.85957218, 3.00499584026, 1.46050375858, 1.0, 0.241681558953, 0.151167606821, -0.174719163905, -0.00331734291266, 0.755584555463, 1.76716297215
9.06, 0.356741873558, -0.934202994884, 1, 1, 8604.15065402, 3.00998338866, 1.46086602577, 1.0, 0.237848898088, 0.157337755849, -0.168384105219, -0.00658336919633, 0.762504758764, 1.77817572854
9.09, 0.328559465633, -0.944483286005, 1, 1, 8866.18605226, 3.01496268634, 1.46122593046, 1.0, 0.233817816088, 0.163353036002, -0.161935291995, -0.00976959595266, 0.769297330323, 1.78935968315
9.12, 0.300081376365, -0.95391360592, 1, 1, 9136.20161642, 3.01993377411, 1.46158349557, 1.0, 0.229592484581, 0.169208835826, -0.155378082903, -0.0128484303143, 0.775956681546, 1.80071003785
9.15, 0.271333234114, -0.962485467976, 1, 1, 9414.44037876, 3.02489669245, 1.46193874375, 1.0, 0.225177230692, 0.174900688575, -0.148717913282, -0.0157934059345, 0.782477356699, 1.81222186945
9.18, 0.242340910266, -0.970191158077, 1, 1, 9701.15277293, 3.02985148151, 1.46229169737, 1.0, 0.220576532901, 0.180424275626, -0.141960290798, -0.0185794080745, 0.788854037205, 1.82389013409
9.21, 0.213130495956, -0.977023741622, 1, 1, 9996.59685944, 3.0347981811, 1.46264237849, 1.0, 0.215795016778, 0.185775429773, -0.135110791035, -0.0211828853952, 0.795081545814, 1.83570967159
9.24, 0.183728278587, -0.982977069747, 1, 1, 10301.0385579, 3.03973683071, 1.46299080892, 1.0, 0.210837450612, 0.190950138386, -0.128175053042, -0.0235820466857, 0.801154850647, 1.84767521002
9.27, 0.154160718167, -0.988045784857, 1, 1, 10614.7518864, 3.04466746953, 1.46333701015, 1.0, 0.205708740917, 0.195944546433, -0.121158774819, -0.0257570409061, 0.807069069097, 1.85978137024
9.3, 0.124454423507, -0.992225325453, 1, 1, 10938.0192082, 3.0495901364, 1.46368100344, 1.0, 0.200413927844, 0.200754959372, -0.114067708759, -0.0276901190753, 0.812819471604, 1.8720226706
9.33, 0.0946361282662, -0.995511930228, 1, 1, 11271.1314855, 3.05450486986, 1.46402280976, 1.0, 0.194958180481, 0.205377845903, -0.10690765705, -0.0293657767041, 0.818401485283, 1.88439353169
9.36, 0.0647326668976, -0.997902641462, 1, 1, 11614.388542, 3.05941170816, 1.46436244982, 1.0, 0.189346792063, 0.209809840575, -0.0996844670307, -0.0307708756503, 0.823810697412, 1.89688828118
9.39, 0.0347709504981, -0.999395307674, 1, 1, 11968.0993322, 3.06431068921, 1.46469994407, 1.0, 0.183585175079, 0.214047746255, -0.092404026514, -0.0318947444599, 0.829042858774, 1.90950115871
9.42, 0.00477794259013, -0.999988585567, 1, 1, 12332.5822197, 3.06920185064, 1.46503531271, 1.0, 0.177678856298, 0.218088536455, -0.0850722590767, -0.0327292564521, 0.834093886854, 1.92222632083
9.45, -0.0252193651437, -0.99968194123, 1, -1, 12708.1652637, 3.07408522979, 1.46536857567, 1.0, 0.171633471704, 0.221929357504, -0.0776951193212, -0.0332688850032, 0.838959868884, 1.93505784609
9.48, -0.0551939771511, -0.998475650623, 1, -1, 13095.1865142, 3.07896086367, 1.46569975266, 1.0, 0.165454761353, 0.22556753058, -0.0702785881129, -0.0335107356893, 0.843637064735, 1.94798974005
9.51, -0.0851189183045, -0.996370799325, 1, -1, 13493.9943165, 3.08382878902, 1.46602886313, 1.0, 0.159148564154, 0.22900055359, -0.0628286677966, -0.0334545551493, 0.848121909658, 1.96101594046
9.54, -0.114967258177, -0.99336928156, 1, -1, 13904.9476246, 3.0886890423, 1.46635592629, 1.0, 0.152720812575, 0.2322261029, -0.0553513773967, -0.0331027167355, 0.852411016865, 1.97413032245
9.57, -0.144712135277, -0.989473798493, 1, -1, 14328.4163241, 3.09354165965, 1.46668096111, 1.0, 0.146177527286, 0.23524203491, -0.0478527478044, -0.0324601832202, 0.856501179952, 1.98732670372
9.6, -0.174326781223, -0.984687855794, 1, -1, 14764.7815656, 3.09838667697, 1.46700398634, 1.0, 0.139524811741, 0.238046387482, -0.0403388169567, -0.0315344470267, 0.860389375166, 2.00059884985
9.63, -0.203784544833, -0.97901576049, 1, -1, 15214.4361071, 3.10322412984, 1.46732502048, 1.0, 0.132768846695, 0.240637381206, -0.0328156250104, -0.0303354486445, 0.864072763509, 2.01394047958
9.66, -0.233058916107, -0.972462617083, 1, -1, 15677.7846681, 3.10805405358, 1.46764408184, 1.0, 0.125915884679, 0.24301342052, -0.0252892095157, -0.0288754740773, 0.867548692671, 2.02734527017
9.69, -0.262123550088, -0.965034322959, 1, -1, 16155.2442936, 3.11287648325, 1.46796118846, 1.0, 0.118972244417, 0.245173094666, -0.0177656005926, -0.027169032349, 0.870814698815, 2.04080686273
9.72, -0.290952290566, -0.956737563083, 1, -1, 16647.2447294, 3.11769145362, 1.4682763582, 1.0, 0.111944305207, 0.247115178492, -0.0102508161155, -0.0252327142604, 0.87386850818, 2.05431886763
9.75, -0.319519193622, -0.947579803978, 1, -1, 17154.2288093, 3.1224989992, 1.46858960869, 1.0, 0.104838501258, 0.248838633103, -0.00275085690841, -0.0230850337476, 0.87670803853, 2.06787486988
9.78, -0.347798550971, -0.937569287009, 1, -1, 17676.652853, 3.12729915422, 1.46890095734, 1.0, 0.0976613160043, 0.250342606349, 0.00472829804422, -0.0207462533362, 0.879331400427, 2.08146843456
9.81, -0.375764913099, -0.926715020966, 1, -1, 18214.9870775, 3.13209195267, 1.46921042136, 1.0, 0.0904192763754, 0.251626433152, 0.0121806963677, -0.018238195314, 0.881736898341, 2.09509311222
9.84, -0.403393112169, -0.915026773955, 1, -1, 18769.7160199, 3.13687742827, 1.46951801775, 1.0, 0.0831189470577, 0.252689635689, 0.0196004170437, -0.015584040363, 0.883923031591, 2.10874244434
9.87, -0.430658284666, -0.90251506461, 1, -1, 19341.3389737, 3.14165561448, 1.46982376331, 1.0, 0.0757669247293, 0.253531923403, 0.0269815751301, -0.012808115488, 0.885888495114, 2.12240996871
9.9, -0.457535893775, -0.889191152625, 1, -1, 19930.3704382, 3.14642654451, 1.47012767464, 1.0, 0.0683698322837, 0.254153192865, 0.0343183264496, -0.00993567316246, 0.887632180068, 2.13608922488
9.93, -0.484001751463, -0.875067028622, 1, -1, 20537.3405814, 3.15119025132, 1.47042976814, 1.0, 0.0609343130449, 0.254553527478, 0.0416048722432, -0.00699266367983, 0.889153174265, 2.14977375954
9.96, -0.510032040244, -0.860155403357, 1, -1, 21162.7957175, 3.15594676761, 1.47073006001, 1.0, 0.0534670249789, 0.254733197024, 0.0488354637856, -0.00400550274206, 0.89045076243, 2.16345713196
9.99, -0.535603334614, -0.844469696289, 1, -1, 21807.2987982, 3.16069612586, 1.47102856628, 1.0, 0.0459746349064, 0.254692657055, 0.0560044069573, -0.00100083635106, 0.8915244263, 2.17713291929
10.02, -0.560692622136, -0.828024023494, 1, -1, 22471.4299199, 3.16543835827, 1.47132530276, 1.0, 0.0384638127221, 0.254432548129, 0.0631060667707, 0.00199469492263, 0.892373844544, 2.19079472198
10.05, -0.585277324143, -0.810833184967, 1, -1, 23155.7868454, 3.17017349683, 1.4716202851, 1.0, 0.0309412256249, 0.253953694895, 0.0701348718458, 0.00495469022509, 0.892998892518, 2.20443616906
10.08, -0.609335316064, -0.792912651304, 1, -1, 23860.9855421, 3.17490157328, 1.47191352876, 1.0, 0.0234135323644, 0.253257105017, 0.0770853188327, 0.00785321921414, 0.893399641856, 2.21805092344
10.11, -0.632844947329, -0.774278549774, 1, -1, 24587.6607365, 3.17962261912, 1.47220504901, 1.0, 0.0158873775087, 0.252343967954, 0.0839519767759, 0.0106650473629, 0.893576359888, 2.23163268716
10.14, -0.655785060857, -0.754947649812, 1, -1, 25336.4664852, 3.18433666562, 1.47249486095, 1.0, 0.0083693857371, 0.251215653588, 0.0907294914181, 0.0133658538301, 0.893529508896, 2.2451752066
10.17, -0.678135012094, -0.734937347923, 1, -1, 26108.076764, 3.18904374382, 1.47278297951, 1.0, 0.00086615616488, 0.249873710697, 0.0974125894388, 0.0159324400305, 0.893259745197, 2.25867227763
10.2, -0.699874687594, -0.714265652027, 1, -1, 26903.1860743, 3.19374388453, 1.47306941944, 1.0, -0.00661574329772, 0.248319865286, 0.103996082626, 0.0183429271331, 0.892767918071, 2.27211775076
10.23, -0.720984523114, -0.692951165256, 1, -1, 27722.5100681, 3.19843711834, 1.47335419531, 1.0, -0.0140697815456, 0.246556018768, 0.110474871973, 0.0205769408195, 0.892055068523, 2.28550553615
10.26, -0.741445521229, -0.671013069209, 1, -1, 28566.7861922, 3.20312347561, 1.47363732154, 1.0, -0.0214894698342, 0.244584246002, 0.116843951707, 0.0226157817569, 0.891122427876, 2.29882960865
10.29, -0.761239268421, -0.648471106692, 1, -1, 29436.7743522, 3.20780298647, 1.47391881239, 1.0, -0.0288683672854, 0.242406793192, 0.12309841323, 0.0244425803748, 0.889971416217, 2.31208401273
10.32, -0.780347951653, -0.625345563949, 1, -1, 30333.2575962, 3.21247568084, 1.47419868192, 1.0, -0.0362000863389, 0.240026075635, 0.129233448988, 0.0260424346772, 0.888603640669, 2.3252628673
10.35, -0.798754374401, -0.601657252408, 1, -1, 31257.0428196, 3.21714158843, 1.47447694408, 1.0, -0.0434782981457, 0.23744467534, 0.135244356248, 0.027402529981, 0.887020893524, 2.33836037061
10.38, -0.816441972126, -0.577427489951, 1, -1, 32208.9614914, 3.22180073872, 1.47475361261, 1.0, -0.050696737897, 0.234665338507, 0.14112654079, 0.0285122396339, 0.885225150203, 2.35137080487
10.41, -0.833394827184, -0.552678081728, 1, -1, 33189.8704028, 3.22645316098, 1.47502870114, 1.0, -0.0578492100872, 0.231690972873, 0.146875520509, 0.0293632059357, 0.883218567078, 2.36428854097
10.44, -0.849597683151, -0.527431300536, 1, -1, 34200.6524379, 3.23109888428, 1.47530222311, 1.0, -0.0649295937032, 0.228524644922, 0.152486928922, 0.0299494006685, 0.881003479134, 2.377108043
10.47, -0.865035958549, -0.501709866774, 1, -1, 35242.2173688, 3.23573793747, 1.47557419183, 1.0, -0.0719318473387, 0.225169576972, 0.157956518579, 0.0302671648177, 0.878582397491, 2.38982387275
10.5, -0.879695759972, -0.475536927996, 1, -1, 36315.5026742, 3.2403703492, 1.47584462045, 1.0, -0.0788500142273, 0.221629144133, 0.163280164373, 0.0303152272556, 0.875958006768, 2.40243069409
10.53, -0.893563894589, -0.448936038081, 1, -1, 37421.4743835, 3.24499614792, 1.47611352198, 1.0, -0.0856782271911, 0.217906871138, 0.16845386675, 0.0300947023401, 0.87313316232, 2.41492327727
10.56, -0.906627882014, -0.421931136034, 1, -1, 38561.1279457, 3.24961536185, 1.47638090928, 1.0, -0.0924107135005, 0.214006429058, 0.173473754811, 0.02960906657, 0.870110887321, 2.42729650309
10.59, -0.918875965541, -0.394546524444, 1, -1, 39735.489126, 3.25422801905, 1.47664679507, 1.0, -0.0990417996418, 0.209931631897, 0.17833608931, 0.0288641146167, 0.866894369714, 2.43954536704
10.62, -0.930297122722, -0.366806847613, 1, -1, 40945.6149287, 3.25883414736, 1.47691119191, 1.0, -0.105565915987, 0.205686433071, 0.183037265543, 0.0278678952354, 0.86348695903, 2.45166498326
10.65, -0.940881075285, -0.338737069378, 1, -1, 42192.5945488, 3.26343377442, 1.47717411225, 1.0, -0.111977601366, 0.201274921777, 0.187573816118, 0.026630627728, 0.85989216307, 2.46365058843
10.68, -0.950618298388, -0.310362450644, 1, -1, 43477.5503521, 3.26802692767, 1.47743556838, 1.0, -0.118271507531, 0.196701319251, 0.191942413617, 0.0251645998004, 0.856113644456, 2.47549754555
10.71, -0.959500029187, -0.281708526654, 1, -1, 44801.6388855, 3.27261363439, 1.47769557246, 1.0, -0.124442403513, 0.191969974927, 0.19613987314, 0.0234840478111, 0.852155217067, 2.48720134761
10.74, -0.967518274725, -0.252801084005, 1, -1, 46166.0519181, 3.27719392163, 1.47795413653, 1.0, -0.130485179874, 0.187085362485, 0.200163154729, 0.0216050205611, 0.848020842343, 2.49875762113
10.77, -0.97466581912, -0.223666137443, 1, -1, 47572.0175138, 3.28176781628, 1.47821127247, 1.0, -0.136394852837, 0.182052075806, 0.204009365671, 0.0195452279093, 0.843714625475, 2.51016212957
10.8, -0.980936230066, -0.194329906455, 1, -1, 49020.8011364, 3.28633534503, 1.47846699206, 1.0, -0.142166568299, 0.176874824834, 0.207675762682, 0.0173238756257, 0.839240811476, 2.52141077666
10.83, -0.986323864617, -0.164818791668, 1, -1, 50513.706789, 3.29089653438, 1.47872130693, 1.0, -0.147795605727, 0.171558431344, 0.211159753961, 0.0149614880065, 0.834603781146, 2.53249960957
10.86, -0.990823874264, -0.135159351094, 1, -1, 52052.0781875, 3.29545141066, 1.47897422859, 1.0, -0.153277381926, 0.16610782462, 0.214458901123, 0.0124797198745, 0.829808046924, 2.54342482196
10.89, -0.994432209303, -0.105378276226, 1, -1, 53637.2999701, 3.3, 1.47922576843, 1.0, -0.158607454682, 0.160528037056, 0.217570921002, 0.00990115967304, 0.824858248641, 2.55418275692
10.92, -0.997145622476, -0.0755023680226, 1, -1, 55270.7989432, 3.30454232837, 1.47947593771, 1.0, -0.163781526274, 0.154824199674, 0.220493687326, 0.00724912542843, 0.819759149165, 2.56476990975
10.95, -0.998961671894, -0.0455585127842, 1, -1, 56954.0453662, 3.30907842155, 1.47972474756, 1.0, -0.16879544685, 0.149001537562, 0.22322523226, 0.00454745541207, 0.814515629959, 2.57518293061
10.98, -0.999878723235, -0.0155736579594, 1, -1, 58688.5542746, 3.31360830516, 1.47997220902, 1.0, -0.173645217675, 0.143065365249, 0.22576374782, 0.00182029536656, 0.809132686541, 2.58541862708
11.01, -0.999895951215, 0.0144252121063, 1, -1, 60475.8868435, 3.31813200461, 1.48021833297, 1.0, -0.178326994235, 0.137021082003, 0.228107587152, -0.000908115817176, 0.803615423855, 2.5954739665
11.04, -0.99901334033, 0.0444111004548, 1, -1, 62317.6517927, 3.32264954517, 1.48046313021, 1.0, -0.182837089204, 0.130874167073, 0.230255265679, -0.00361366008251, 0.797969051563, 2.60534607826
11.07, -0.997231684869, 0.0743570218106, 1, -1, 64215.5068351, 3.32716095192, 1.4807066114, 1.0, -0.18717197526, 0.124630174866, 0.232205462114, -0.00627255197296, 0.792198879255, 2.61503225588
11.1, -0.994552588204, 0.104236026866, 1, -1, 66171.1601684, 3.33166624979, 1.4809487871, 1.0, -0.191328287775, 0.118294730071, 0.233957019332, -0.00886154633409, 0.786310311578, 2.62452995897
11.13, -0.990978461339, 0.134021226532, 1, -1, 68186.3720125, 3.33616546352, 1.48118966776, 1.0, -0.195302827334, 0.11187352273, 0.235508945117, -0.0113581401497, 0.780308843304, 2.63383681505
11.16, -0.986512520749, 0.163685816141, 1, -1, 70262.9561941, 3.3406586177, 1.4814292637, 1.0, -0.199092562127, 0.105372303268, 0.236860412761, -0.0137407667717, 0.774200054324, 2.64295062127
11.19, -0.981158785477, 0.193203099564, 1, -1, 72402.7817792, 3.34514573674, 1.48166758515, 1.0, -0.202694630176, 0.0987968774682, 0.238010761532, -0.0159889808785, 0.767989604583, 2.65186934584
11.22, -0.974922073525, 0.222546513238, 1, -1, 74607.7747552, 3.34962684489, 1.48190464222, 1.0, -0.206106341416, 0.0921531014238, 0.238959497004, -0.0180836325871, 0.761683228953, 2.66059112949
11.25, -0.967807997511, 0.251689650072, 1, -1, 76879.9197647, 3.35410196625, 1.48214044493, 1.0, -0.209325179625, 0.085446876444, 0.239706291249, -0.0200070292479, 0.755286732059, 2.66911428669
11.28, -0.959822959625, 0.280606283209, 1, -1, 79221.2618915, 3.35857112475, 1.48237500317, 1.0, -0.212348804193, 0.0786841439361, 0.240250982894, -0.0217430835648, 0.748805983051, 2.67743730667
11.31, -0.950974145862, 0.309270389631, 1, -1, 81633.9085016, 3.36303434416, 1.48260832675, 1.0, -0.215175051739, 0.0718708802615, 0.240593577031, -0.0232774468136, 0.742246910335, 2.68555885443
11.34, -0.941269519556, 0.337656173578, 1, -1, 84120.0311398, 3.3674916481, 1.48284042537, 1.0, -0.217801937572, 0.06501309157, 0.240734245004, -0.0245976260659, 0.735615496261, 2.69347777146
11.37, -0.930717814216, 0.36573808976, 1, -1, 86681.8674843, 3.37194306002, 1.48307130862, 1.0, -0.220227656988, 0.0581168086187, 0.240673324048, -0.025693084472, 0.728917771784, 2.70119307638
11.4, -0.919328525665, 0.393490866348, 1, -1, 89321.7233608, 3.37638860323, 1.48330098599, 1.0, -0.222450586415, 0.0511880815782, 0.240411316793, -0.026555323812, 0.722159811084, 2.70870396544
11.43, -0.907111903493, 0.420889527716, 1, -1, 92041.9748177, 3.38082830088, 1.4835294669, 1.0, -0.224469284397, 0.044232974832, 0.239948890637, -0.0271779486805, 0.715347726168, 2.7160098128
11.46, -0.894078941837, 0.447909416918, 1, -1, 94845.0702649, 3.38526217596, 1.48375676063, 1.0, -0.226282492413, 0.0372575617724, 0.239286876976, -0.0275567118374, 0.708487661449, 2.72311017074
11.49, -0.880241369482, 0.474526217878, 1, -1, 97733.5326776, 3.38969025134, 1.48398287639, 1.0, -0.227889135543, 0.0302679195976, 0.238426270303, -0.0276895404238, 0.701585788312, 2.73000476967
11.52, -0.865611639308, 0.500715977271, 1, -1, 100709.961867, 3.3941125497, 1.4842078233, 1.0, -0.229288322968, 0.0232701241154, 0.237368227174, -0.027576542911, 0.694648299662, 2.73669351798
11.55, -0.850202917086, 0.526455126082, 1, -1, 103777.03682, 3.39852909359, 1.48443161037, 1.0, -0.23047934831, 0.0162702445561, 0.236114065039, -0.0272199968208, 0.68768140447, 2.74317650179
11.58, -0.834029069626, 0.551720500814, 1, -1, 106937.518112, 3.40293990543, 1.48465424653, 1.0, -0.231461689817, 0.00927433840101, 0.23466526094, -0.0266243174247, 0.680691322321, 2.74945398445
11.61, -0.817104652299, 0.576489364336, 1, -1, 110194.250388, 3.40734500748, 1.4848757406, 1.0, -0.232235010376, 0.00228844622886, 0.233023450076, -0.0257960077931, 0.673684277955, 2.75552640606
11.64, -0.799444895937, 0.600739426341, 1, -1, 113550.164928, 3.41174442185, 1.48509610135, 1.0, -0.232799157379, -0.0046814134134, 0.231190424247, -0.0247435907291, 0.666666495822, 2.76139438263
11.67, -0.78106569313, 0.624448863411, 1, -1, 117008.282281, 3.41613817051, 1.48531533741, 1.0, -0.233154162418, -0.0116292491127, 0.22916813016, -0.0234775232776, 0.659644194654, 2.76705870526
11.7, -0.761983583919, 0.647596338654, 1, -1, 120571.714986, 3.4205262753, 1.48553345735, 1.0, -0.233300240831, -0.0185491016596, 0.226958667614, -0.0220100946496, 0.652623582039, 2.77252033911
11.73, -0.742215740915, 0.670161020903, 1, -1, 124243.670374, 3.42490875791, 1.48575046967, 1.0, -0.233237791079, -0.0254350490824, 0.224564287556, -0.0203553085421, 0.645610849033, 2.77778042217
11.76, -0.721779953843, 0.692122603468, 1, -1, 128027.453452, 3.4292856399, 1.48596638275, 1.0, -0.232967393973, -0.0322812116398, 0.221987390014, -0.0185287509673, 0.638612164789, 2.782840264
11.79, -0.70069461353, 0.713461322406, 1, -1, 131926.46988, 3.43365694268, 1.4861812049, 1.0, -0.232489811743, -0.0390817567695, 0.219230521915, -0.0165474448252, 0.631633671217, 2.78770134423
